,target,date,USE00020,price_open,price_high,price_low,price_close,S5806281,S5806282,S5807322,S5807323,S5806058,S5808597,S0116880,S0068143,S0029751,S0029752,S0164358,S5806052,S0049507,S0049493,S0181392,S0203259,S0203260,M0086399,USE00145_low,USE00145_high,USE00145_mean,PE100058,MA000001,d111,d112,d211,d221,d222,d511,d512,D521,D522,d611,d612,d711,MA5,MA6,MA10,MA15,QA,day,S0049493_2,S0049493_3,S0049493_4,S0029752_2,S0029752_3,S0029752_4
41,-1.0,2015-04-09,6.84,43380.0,43540.0,43050.0,43310.0,80.0,100.0,60.0,70.0,20.0,27.5,43210.0,43350.0,6050.0,330125.0,256325.0,371853.0,246656.0,83790.0,43280.0,40.0,100.0,819364.0,50.0,90.0,70.0,943110.0,875739.0,140.0,90.0,0.388224157516,0.169851939543,246656.0,9296325.0,14.0800075729,2048410.0,8.30472398806,20.0,60.0,67371.0,43406.0,43396.6666667,43559.0,43226.0,2,9,169993.0,257071.0,345676.0,661125.0,994550.0,1328100.0
42,-1.0,2015-04-10,6.84,43380.0,43570.0,43150.0,43530.0,110.0,130.0,60.0,70.0,17.0,30.5,43300.0,43530.0,6055.0,330050.0,256325.0,374264.0,240775.0,81587.0,43380.0,50.0,120.0,819646.0,60.0,100.0,80.0,943110.0,875739.0,230.0,120.0,0.388312376913,0.169425812481,240775.0,9356600.0,14.1745190123,2049115.0,8.5104973523,20.0,70.0,67371.0,43460.0,43426.6666667,43544.0,43353.3333333,2,10,165377.0,251580.0,338658.0,660175.0,991175.0,1324600.0
43,0.0,2015-04-13,6.84,43510.0,44000.0,43440.0,43630.0,90.0,110.0,60.0,70.0,11.25,29.25,43570.0,43690.0,6011.5,333800.0,253650.0,373173.0,240775.0,82825.0,43670.0,60.0,120.0,820200.0,40.0,100.0,70.0,943110.0,875739.0,120.0,100.0,0.379943079688,0.171996677396,240775.0,9329325.0,13.9744233074,2050500.0,8.51624961063,20.0,60.0,67371.0,43482.0,43488.3333333,43514.0,43480.6666667,2,13,164412.0,248202.0,334405.0,663850.0,993975.0,1324975.0
44,0.0,2015-04-14,6.84,43650.0,43710.0,42580.0,42860.0,60.0,90.0,60.0,70.0,10.0,26.25,43060.0,43380.0,5916.5,337500.0,257475.0,366530.0,240775.0,80795.0,43160.0,20.0,80.0,847324.0,20.0,70.0,45.0,943110.0,875739.0,320.0,75.0,0.381444444444,0.167781123456,240775.0,9163250.0,13.5751851852,2118310.0,8.79788183989,30.0,60.0,67371.0,43358.0,43378.3333333,43423.0,43535.3333333,2,14,163620.0,245207.0,328997.0,671300.0,1001350.0,1331475.0
45,-1.0,2015-04-15,6.84,42760.0,43180.0,42570.0,43000.0,80.0,100.0,60.0,70.0,5.75,15.5,42820.0,43080.0,5920.5,337250.0,256725.0,363432.0,240775.0,79969.0,42890.0,40.0,100.0,843816.0,30.0,90.0,60.0,943110.0,875739.0,260.0,90.0,0.380615270571,0.166065829094,240775.0,9085800.0,13.4704225352,2109540.0,8.76145779254,20.0,60.0,67371.0,43266.0,43298.3333333,43340.0,43497.3333333,2,15,160764.0,243589.0,325176.0,674750.0,1008550.0,1338600.0
46,-1.0,2015-04-16,6.84,42830.0,43510.0,42720.0,43340.0,130.0,150.0,60.0,70.0,7.5,12.5,43060.0,43350.0,6054.0,337225.0,256775.0,366699.0,240775.0,79844.0,43140.0,80.0,140.0,804980.0,70.0,120.0,95.0,943110.0,875739.0,290.0,140.0,0.380717621766,0.165806250649,240775.0,9167475.0,13.592519831,2012450.0,8.35821825356,20.0,60.0,67371.0,43272.0,43278.3333333,43339.0,43463.3333333,2,16,159813.0,240608.0,323433.0,674475.0,1011975.0,1345775.0
47,-1.0,2015-04-17,6.84,43780.0,43950.0,43590.0,43690.0,130.0,150.0,60.0,70.0,9.0,5.0,43590.0,43810.0,6081.0,336600.0,257275.0,365560.0,230835.0,75890.0,43750.0,70.0,120.0,784190.0,80.0,120.0,100.0,943110.0,875739.0,220.0,140.0,0.382167260844,0.16438148461,230835.0,9139000.0,13.5754604872,1960475.0,8.49297116988,20.0,50.0,67371.0,43304.0,43341.6666667,43382.0,43464.0,2,17,155734.0,235703.0,316498.0,673825.0,1011075.0,1348575.0
48,0.0,2015-04-20,6.84,43590.0,44200.0,43510.0,43870.0,130.0,150.0,60.0,70.0,5.75,-2.5,43700.0,43920.0,6002.0,341275.0,262525.0,368449.0,230835.0,73212.0,43800.0,90.0,150.0,788502.0,80.0,140.0,110.0,943110.0,875739.0,220.0,140.0,0.384623837082,0.158580804471,230835.0,9211225.0,13.4953116988,1971255.0,8.53967119371,20.0,60.0,67371.0,43352.0,43398.3333333,43417.0,43460.0,2,20,149102.0,228946.0,308915.0,677875.0,1015100.0,1352350.0
49,0.0,2015-04-21,6.84,43380.0,43500.0,43170.0,43370.0,150.0,170.0,60.0,75.0,-2.0,-27.0,43190.0,43460.0,5975.0,338300.0,262825.0,367544.0,230835.0,70202.0,43360.0,100.0,160.0,778980.0,90.0,150.0,120.0,943110.0,875739.0,270.0,160.0,0.388449600946,0.152060995949,230835.0,9188600.0,13.5805498079,1947450.0,8.43654558451,20.0,60.0,67371.0,43454.0,43355.0,43406.0,43433.3333333,2,21,143414.0,219304.0,299148.0,679575.0,1016175.0,1353400.0
50,0.0,2015-04-22,6.84,43180.0,43430.0,43080.0,43310.0,220.0,240.0,60.0,75.0,-9.0,-29.25,43060.0,43350.0,5927.0,337275.0,260950.0,361459.0,230835.0,64878.0,43250.0,180.0,250.0,779420.0,170.0,250.0,210.0,943110.0,875739.0,290.0,230.0,0.386850492921,0.140528949249,230835.0,9036475.0,13.3963012379,1948550.0,8.44131089306,20.0,70.0,67371.0,43516.0,43430.0,43391.0,43398.6666667,2,22,135080.0,208292.0,284182.0,675575.0,1016850.0,1353450.0
51,-1.0,2015-04-23,6.84,43210.0,43390.0,42670.0,42990.0,360.0,380.0,65.0,80.0,3.0,-16.5,42820.0,43160.0,5935.0,336725.0,260925.0,358069.0,230835.0,58919.0,43080.0,270.0,320.0,798018.0,240.0,300.0,270.0,943110.0,875739.0,340.0,370.0,0.387445244636,0.127621461217,230835.0,8951725.0,13.2923379612,1995045.0,8.64273182143,20.0,50.0,67371.0,43446.0,43428.3333333,43359.0,43374.6666667,2,23,123797.0,193999.0,267211.0,674000.0,1012300.0,1353575.0
52,-1.0,2015-04-24,6.84,43130.0,43440.0,43110.0,43310.0,180.0,200.0,65.0,80.0,1.0,-20.0,43080.0,43420.0,6025.5,337675.0,262425.0,355797.0,208285.0,53268.0,43270.0,150.0,200.0,766824.0,140.0,200.0,170.0,943110.0,875739.0,340.0,190.0,0.388576293774,0.127872866505,208285.0,8894925.0,13.1708373436,1917060.0,9.20402333341,20.0,50.0,67371.0,43370.0,43423.3333333,43337.0,43378.0,2,24,112187.0,177065.0,247267.0,674400.0,1011675.0,1349975.0
53,-1.0,2015-04-27,6.84,43610.0,43970.0,43390.0,43730.0,190.0,210.0,70.0,85.0,5.0,-16.25,43600.0,43890.0,6061.0,338425.0,263750.0,355755.0,208285.0,47901.0,43670.0,140.0,180.0,752996.0,130.0,180.0,155.0,943110.0,875739.0,290.0,200.0,0.389672748763,0.114989077466,208285.0,8893875.0,13.1400975105,1882490.0,9.03804882733,20.0,40.0,67371.0,43342.0,43430.0,43347.0,43392.0,2,27,101169.0,160088.0,224966.0,676100.0,1012825.0,1350100.0
54,0.0,2015-04-28,6.84,43740.0,44140.0,43570.0,43740.0,150.0,170.0,70.0,85.0,14.0,-11.25,43730.0,44050.0,6090.5,338250.0,264550.0,353512.0,208285.0,45776.0,43850.0,100.0,170.0,754120.0,100.0,150.0,125.0,943110.0,875739.0,320.0,160.0,0.391056910569,0.109887893991,208285.0,8837800.0,13.0640059128,1885300.0,9.05153995727,20.0,70.0,67371.0,43416.0,43408.3333333,43435.0,43409.3333333,2,28,93677.0,146945.0,205864.0,676675.0,1014350.0,1351075.0
55,-1.0,2015-04-29,6.84,43800.0,44050.0,43640.0,43730.0,150.0,170.0,70.0,85.0,17.5,-11.25,43720.0,44020.0,6103.0,338125.0,252175.0,351646.0,208285.0,43891.0,43830.0,100.0,160.0,768012.0,100.0,150.0,125.0,943110.0,875739.0,300.0,160.0,0.372902033272,0.10536284418,208285.0,8791150.0,12.9998521257,1920030.0,9.21828264157,20.0,60.0,67371.0,43500.0,43468.3333333,43508.0,43427.3333333,2,29,89667.0,137568.0,190836.0,676375.0,1014800.0,1352475.0
56,-1.0,2015-04-30,6.84,43770.0,44300.0,43750.0,44240.0,90.0,140.0,70.0,85.0,29.5,3.5,43980.0,44300.0,6245.0,337925.0,252800.0,355988.0,188165.0,43391.0,44070.0,70.0,140.0,755516.0,50.0,100.0,75.0,933134.0,1028327.0,320.0,115.0,0.374047495746,0.115300401244,188165.0,8899700.0,13.1681586151,1888790.0,10.0379454202,50.0,70.0,-95193.0,43750.0,43623.3333333,43598.0,43489.3333333,2,30,87282.0,133058.0,180959.0,676050.0,1014300.0,1352725.0
57,-1.0,2015-05-05,6.84,45830.0,45930.0,45530.0,45730.0,70.0,100.0,70.0,85.0,1.75,2.0,45600.0,45830.0,6410.0,341325.0,253850.0,354960.0,188165.0,42765.0,45700.0,40.0,100.0,729624.0,0.0,90.0,45.0,933134.0,1028327.0,230.0,85.0,0.371859664543,0.113636967555,188165.0,8874000.0,12.9993408042,1824060.0,9.69393883028,30.0,60.0,-95193.0,44234.0,44080.0,43802.0,43636.0,3,5,86156.0,130047.0,175823.0,679250.0,1017375.0,1355625.0
58,0.0,2015-05-06,6.84,45850.0,46360.0,45830.0,46130.0,30.0,70.0,70.0,85.0,-0.75,-2.0,46000.0,46180.0,6400.5,341000.0,254700.0,355954.0,188165.0,42765.0,46090.0,-20.0,60.0,697316.0,-40.0,40.0,0.0,933134.0,1028327.0,180.0,50.0,0.373460410557,0.113636967555,188165.0,8898850.0,13.0481671554,1743290.0,9.26468790689,40.0,80.0,-95193.0,44714.0,44550.0,44028.0,43802.6666667,3,6,85530.0,128921.0,172812.0,682325.0,1020250.0,1358375.0
59,-1.0,2015-05-07,6.84,46170.0,46170.0,45650.0,45860.0,-20.0,0.0,70.0,85.0,3.0,-3.0,45790.0,45930.0,6437.0,339725.0,254700.0,355855.0,188165.0,42740.0,45880.0,-50.0,0.0,679834.0,-50.0,10.0,-20.0,933134.0,1028327.0,140.0,-10.0,0.374862020752,0.113570536497,188165.0,8896375.0,13.0934947384,1699585.0,9.03241835623,20.0,50.0,-95193.0,45138.0,44905.0,44277.0,44002.6666667,3,7,85505.0,128270.0,171661.0,680725.0,1022050.0,1359975.0
60,0.0,2015-05-08,6.84,45910.0,46050.0,45780.0,45970.0,40.0,60.0,70.0,85.0,4.0,-8.0,45810.0,45970.0,6396.5,339075.0,254700.0,351617.0,183304.0,42059.0,45890.0,-30.0,20.0,683244.0,-30.0,30.0,0.0,933134.0,1028327.0,160.0,50.0,0.375580623756,0.114724719591,183304.0,8790425.0,12.9623608346,1708110.0,9.3184545891,20.0,50.0,-95193.0,45586.0,45276.6666667,44543.0,44200.6666667,3,8,84799.0,127564.0,170329.0,678800.0,1019800.0,1361125.0
61,0.0,2015-05-11,6.84,45860.0,46030.0,45570.0,45790.0,40.0,60.0,70.0,85.0,3.5,-12.25,45700.0,45810.0,6363.0,339475.0,243200.0,350919.0,183304.0,42806.0,45780.0,10.0,60.0,671906.0,-10.0,50.0,20.0,933134.0,1028327.0,110.0,50.0,0.358200162015,0.116762318335,183304.0,8772975.0,12.9213859636,1679765.0,9.16382075678,20.0,50.0,-95193.0,45896.0,45620.0,44823.0,44364.0,3,11,84865.0,127605.0,170370.0,678550.0,1018275.0,1359275.0
62,-1.0,2015-05-12,6.84,45690.0,45930.0,45600.0,45830.0,60.0,80.0,70.0,85.0,6.5,-8.25,45680.0,45810.0,6448.0,338525.0,230825.0,351426.0,183304.0,42406.0,45740.0,20.0,100.0,668940.0,20.0,90.0,55.0,933134.0,1028327.0,130.0,70.0,0.340927553356,0.11567123467,183304.0,8785650.0,12.9763680674,1672350.0,9.12336882992,20.0,80.0,-95193.0,45916.0,45885.0,45075.0,44506.6666667,3,12,85212.0,127271.0,170011.0,678000.0,1017075.0,1356800.0
63,0.0,2015-05-13,6.84,46070.0,46390.0,45900.0,46260.0,60.0,90.0,70.0,85.0,5.0,-6.25,46010.0,46100.0,6416.0,337850.0,218325.0,350762.0,183304.0,42455.0,46080.0,30.0,100.0,677630.0,10.0,90.0,50.0,933134.0,1028327.0,90.0,75.0,0.323109368063,0.115804892419,183304.0,8769050.0,12.9777268018,1694075.0,9.24188779296,30.0,70.0,-95193.0,45942.0,45973.3333333,45328.0,44666.0,3,13,84861.0,127667.0,169726.0,676375.0,1015850.0,1354925.0
64,0.0,2015-05-14,6.84,46180.0,46280.0,45770.0,46070.0,70.0,90.0,70.0,85.0,5.25,-1.0,45940.0,45990.0,6399.0,338800.0,218625.0,349741.0,183304.0,41604.0,46000.0,20.0,100.0,669004.0,10.0,90.0,50.0,933134.0,1028327.0,50.0,80.0,0.322646103896,0.113483611923,183304.0,8743525.0,12.9036673554,1672510.0,9.12424169685,20.0,80.0,-95193.0,45984.0,45963.3333333,45561.0,44846.0,3,14,84059.0,126465.0,169271.0,676650.0,1015175.0,1354650.0
65,-1.0,2015-05-15,6.84,46060.0,46130.0,45770.0,46040.0,70.0,90.0,70.0,80.0,-0.25,-3.0,45890.0,45860.0,6356.0,338000.0,211375.0,347062.0,173157.0,42651.0,45930.0,40.0,150.0,670642.0,40.0,140.0,90.0,933134.0,1028327.0,30.0,80.0,0.312684911243,0.123157019352,173157.0,8676550.0,12.8351331361,1676605.0,9.68257130812,20.0,110.0,-95193.0,45998.0,45993.3333333,45792.0,45028.0,3,15,84255.0,126710.0,169116.0,676800.0,1014650.0,1353175.0
66,0.0,2015-05-18,6.84,45850.0,46190.0,45750.0,46110.0,100.0,140.0,70.0,80.0,-11.0,-8.0,45920.0,46030.0,6383.0,337775.0,211800.0,343562.0,173157.0,48120.0,45970.0,50.0,110.0,662706.0,30.0,130.0,80.0,933134.0,1028327.0,110.0,120.0,0.313522315151,0.138949046241,173157.0,8589050.0,12.7141588335,1656765.0,9.56799320848,40.0,60.0,-95193.0,46062.0,46016.6666667,45979.0,45236.0,3,18,90771.0,132375.0,174830.0,675775.0,1014575.0,1352425.0
67,0.0,2015-05-19,6.84,45960.0,45990.0,45680.0,45710.0,90.0,130.0,70.0,80.0,-10.0,-8.5,45760.0,45850.0,6270.0,337000.0,212050.0,332361.0,173157.0,53551.0,45810.0,60.0,150.0,659296.0,40.0,130.0,85.0,933134.0,1028327.0,90.0,110.0,0.314614243323,0.154631346119,173157.0,8309025.0,12.3279302671,1648240.0,9.51876043128,40.0,90.0,-95193.0,46038.0,46003.3333333,45977.0,45396.0,3,19,101671.0,144322.0,185926.0,674775.0,1012775.0,1351575.0
68,-1.0,2015-05-20,6.84,45320.0,45390.0,44610.0,44760.0,140.0,180.0,70.0,80.0,-6.0,1.0,44830.0,45020.0,6208.0,334875.0,211450.0,332190.0,173157.0,52750.0,44950.0,90.0,160.0,659012.0,70.0,130.0,100.0,933134.0,1028327.0,190.0,160.0,0.315714818962,0.152318416235,173157.0,8304750.0,12.3997760358,1647530.0,9.51466010615,40.0,70.0,-95193.0,45738.0,45825.0,45840.0,45464.6666667,3,20,106301.0,154421.0,197072.0,671875.0,1009650.0,1347650.0
69,-1.0,2015-05-21,6.84,44820.0,45220.0,44700.0,45120.0,130.0,160.0,70.0,80.0,-3.0,-6.5,44890.0,45100.0,6240.0,332225.0,211450.0,330383.0,173157.0,49378.0,44980.0,60.0,140.0,639554.0,60.0,120.0,90.0,933134.0,1028327.0,210.0,145.0,0.318233125141,0.142581587808,173157.0,8259575.0,12.4306945594,1598885.0,9.2337300831,30.0,80.0,-95193.0,45548.0,45635.0,45766.0,45556.6666667,3,21,102128.0,155679.0,203799.0,667100.0,1004100.0,1341875.0
70,0.0,2015-05-22,6.84,45100.0,45280.0,45030.0,45110.0,110.0,130.0,70.0,80.0,-5.5,-9.0,45020.0,45190.0,6197.5,330825.0,212950.0,326493.0,162636.0,44948.0,45160.0,60.0,140.0,634646.0,40.0,110.0,75.0,933134.0,1028327.0,170.0,120.0,0.321846897907,0.138185887503,162636.0,8162325.0,12.3363182952,1586615.0,9.75561991195,20.0,80.0,-95193.0,45362.0,45475.0,45680.0,45648.6666667,3,22,94326.0,147076.0,200627.0,663050.0,997925.0,1334925.0
71,0.0,2015-05-26,6.84,44760.0,45170.0,44480.0,44520.0,50.0,70.0,70.0,80.0,-3.0,-13.5,44670.0,44920.0,6134.5,327800.0,213900.0,326636.0,162636.0,41872.0,44870.0,0.0,60.0,634464.0,-30.0,40.0,5.0,933134.0,1028327.0,250.0,60.0,0.326266015863,0.12872918665,162636.0,8165900.0,12.4556131788,1586160.0,9.75282225338,20.0,60.0,-95193.0,45044.0,45221.6666667,45553.0,45667.3333333,3,26,86820.0,136198.0,188948.0,658625.0,990850.0,1325725.0
72,0.0,2015-05-27,6.84,44300.0,44350.0,42030.0,44300.0,20.0,40.0,65.0,80.0,-1.0,-16.75,44130.0,44440.0,6085.0,327500.0,214850.0,327467.0,162636.0,40437.0,44190.0,-30.0,20.0,630536.0,-50.0,20.0,-15.0,933134.0,1028327.0,310.0,30.0,0.328015267176,0.124317494282,162636.0,8186675.0,12.498740458,1576340.0,9.69244201776,20.0,50.0,-95193.0,44762.0,44920.0,45400.0,45572.0,3,27,82309.0,127257.0,176635.0,655300.0,986125.0,1318350.0
73,-1.0,2015-05-28,6.84,44080.0,44360.0,43950.0,44250.0,60.0,80.0,65.0,80.0,-3.5,-15.75,44050.0,44310.0,6117.0,325075.0,214950.0,327104.0,162636.0,39974.0,44130.0,20.0,90.0,616134.0,0.0,60.0,30.0,933134.0,1028327.0,260.0,70.0,0.33061601169,0.122894070194,162636.0,8177600.0,12.5780204568,1540335.0,9.47105806832,20.0,70.0,-95193.0,44660.0,44676.6666667,45199.0,45446.6666667,3,28,80411.0,122283.0,167231.0,652575.0,980375.0,1311200.0
74,0.0,2015-05-29,6.84,44130.0,44320.0,43970.0,44300.0,80.0,100.0,65.0,75.0,-9.75,-21.0,44100.0,44400.0,6088.5,322150.0,214800.0,326225.0,156053.0,37997.0,44160.0,30.0,80.0,595652.0,20.0,60.0,40.0,933134.0,1028327.0,300.0,90.0,0.333385069067,0.121743894702,156053.0,8155625.0,12.6581173366,1489130.0,9.54246313752,20.0,50.0,-95193.0,44496.0,44600.0,45022.0,45342.6666667,3,29,77971.0,118408.0,160280.0,647225.0,974725.0,1302525.0
75,0.0,2015-06-01,6.84,44010.0,44140.0,43570.0,43650.0,100.0,120.0,65.0,75.0,-9.5,-20.75,43740.0,43890.0,5970.5,320950.0,215775.0,325373.0,156053.0,36508.0,43810.0,60.0,120.0,598012.0,30.0,90.0,60.0,927783.0,786930.0,150.0,110.0,0.336150490731,0.116973079659,156053.0,8134325.0,12.6722620346,1495030.0,9.58027080543,20.0,60.0,140853.0,44204.0,44355.0,44783.0,45188.0,1,1,74505.0,114479.0,154916.0,643100.0,968175.0,1295675.0
76,-1.0,2015-06-02,6.84,43550.0,43820.0,43410.0,43690.0,90.0,110.0,65.0,75.0,-11.0,-25.0,43560.0,43730.0,5998.5,317500.0,212275.0,323142.0,156053.0,35143.0,43610.0,60.0,120.0,595214.0,40.0,90.0,65.0,927783.0,786930.0,170.0,100.0,0.334291338583,0.112599565532,156053.0,8078550.0,12.7221259843,1488035.0,9.53544629068,20.0,60.0,140853.0,44038.0,44118.3333333,44541.0,45048.0,1,2,71651.0,109648.0,149622.0,638450.0,960600.0,1285675.0
77,0.0,2015-06-03,6.84,43730.0,43870.0,43490.0,43530.0,90.0,110.0,65.0,75.0,-10.5,-26.25,43690.0,43870.0,5992.0,318625.0,215450.0,322149.0,156053.0,33787.0,43740.0,60.0,110.0,593814.0,40.0,90.0,65.0,927783.0,786930.0,180.0,100.0,0.338093369949,0.108254887762,156053.0,8053725.0,12.6382502942,1484535.0,9.51301801311,20.0,50.0,140853.0,43884.0,43953.3333333,44323.0,44894.6666667,1,3,68930.0,105438.0,143435.0,636125.0,957075.0,1279225.0
78,0.0,2015-06-04,6.84,43600.0,43660.0,43330.0,43400.0,90.0,110.0,65.0,75.0,-8.75,-30.0,43430.0,43620.0,5954.0,318100.0,215450.0,325398.0,156053.0,32978.0,43490.0,60.0,110.0,593420.0,50.0,90.0,70.0,927783.0,786930.0,190.0,100.0,0.338651367494,0.105662819683,156053.0,8134950.0,12.7867808865,1483550.0,9.50670605499,20.0,50.0,140853.0,43714.0,43803.3333333,44187.0,44704.0,1,4,66765.0,101908.0,138416.0,636725.0,954225.0,1275175.0
79,-1.0,2015-06-05,6.84,43310.0,43440.0,42750.0,42810.0,100.0,120.0,65.0,75.0,-10.0,-30.25,42970.0,43130.0,5924.5,315125.0,204275.0,324696.0,145383.0,30812.0,43040.0,40.0,110.0,605014.0,40.0,90.0,65.0,927783.0,786930.0,160.0,110.0,0.324117413725,0.105968373194,145383.0,8117400.0,12.8796509322,1512535.0,10.4037954919,20.0,70.0,140853.0,43416.0,43563.3333333,43956.0,44486.6666667,1,5,63790.0,97577.0,132720.0,633225.0,951850.0,1269350.0
80,-1.0,2015-06-08,6.84,42930.0,43250.0,42790.0,43160.0,90.0,110.0,65.0,75.0,-9.25,-30.0,43050.0,43290.0,5915.0,312300.0,204275.0,323903.0,145383.0,29863.0,43080.0,50.0,100.0,595086.0,50.0,90.0,70.0,927783.0,786930.0,240.0,100.0,0.327049311559,0.102704580315,145383.0,8097575.0,12.964417227,1487715.0,10.2330740183,20.0,50.0,140853.0,43318.0,43373.3333333,43761.0,44294.6666667,1,8,60675.0,93653.0,127440.0,627425.0,945525.0,1264150.0
81,-1.0,2015-06-09,6.84,43100.0,43350.0,43090.0,43250.0,90.0,110.0,65.0,75.0,-8.75,-29.0,43150.0,43360.0,5989.0,310825.0,214500.0,324793.0,145383.0,28980.0,43200.0,60.0,110.0,587366.0,50.0,90.0,70.0,927783.0,786930.0,210.0,100.0,0.345049465133,0.0996677740864,145383.0,8119825.0,13.0617308775,1468415.0,10.1003212205,20.0,50.0,140853.0,43230.0,43306.6666667,43634.0,44104.0,1,9,58843.0,89655.0,122633.0,623125.0,938250.0,1256350.0
82,-1.0,2015-06-10,6.84,43320.0,43520.0,43190.0,43370.0,100.0,120.0,60.0,70.0,-6.25,-29.25,43300.0,43480.0,6045.5,308025.0,221250.0,323034.0,145383.0,27306.0,43370.0,50.0,100.0,583222.0,50.0,90.0,70.0,927783.0,786930.0,180.0,110.0,0.35914292671,0.0939105672603,145383.0,8075850.0,13.109082055,1458055.0,10.0290611695,20.0,50.0,140853.0,43198.0,43253.3333333,43541.0,43948.0,1,10,56286.0,86149.0,116961.0,618850.0,931150.0,1246275.0
83,0.0,2015-06-11,6.84,43630.0,43760.0,43160.0,43230.0,90.0,110.0,60.0,70.0,-16.0,-39.25,43490.0,43720.0,5906.0,317475.0,240200.0,326210.0,145383.0,23794.0,43560.0,40.0,100.0,575566.0,40.0,80.0,60.0,927783.0,786930.0,230.0,100.0,0.37829750374,0.0818321261771,145383.0,8155250.0,12.8439247185,1438915.0,9.89740891301,20.0,60.0,140853.0,43164.0,43203.3333333,43439.0,43846.0,1,11,51100.0,80080.0,109943.0,625500.0,936325.0,1248625.0
84,0.0,2015-06-12,6.84,42990.0,43060.0,42480.0,42490.0,70.0,90.0,60.0,70.0,-19.5,-41.0,42660.0,43000.0,5888.5,314025.0,239500.0,325937.0,134816.0,24393.0,42720.0,20.0,90.0,603590.0,0.0,60.0,30.0,927783.0,786930.0,340.0,80.0,0.381339065361,0.0904677486352,134816.0,8148425.0,12.9741660696,1508975.0,11.1928480299,20.0,70.0,140853.0,43100.0,43051.6666667,43258.0,43670.6666667,1,12,48187.0,75493.0,104473.0,631500.0,939525.0,1250350.0
85,0.0,2015-06-15,6.84,42590.0,42820.0,42140.0,42210.0,40.0,60.0,60.0,70.0,-31.0,-56.5,42450.0,42830.0,5760.5,314400.0,241000.0,321940.0,134816.0,32772.0,42520.0,0.0,80.0,606358.0,-20.0,40.0,10.0,927783.0,786930.0,380.0,50.0,0.383269720102,0.121543436981,134816.0,8048500.0,12.7997773537,1515895.0,11.244177249,20.0,80.0,140853.0,42910.0,42951.6666667,43114.0,43477.3333333,1,15,57165.0,80959.0,108265.0,628425.0,945900.0,1253925.0
86,0.0,2015-06-16,6.84,42120.0,42380.0,42000.0,42150.0,150.0,170.0,60.0,70.0,-25.0,-52.25,42100.0,42320.0,5752.0,318600.0,246625.0,314957.0,134816.0,33275.0,42170.0,100.0,160.0,602536.0,100.0,150.0,125.0,927783.0,786930.0,220.0,160.0,0.387044883867,0.123408942559,134816.0,7873925.0,12.3570699937,1506340.0,11.1733028721,20.0,60.0,140853.0,42690.0,42783.3333333,42960.0,43319.3333333,1,16,66047.0,90440.0,114234.0,633000.0,947025.0,1264500.0
87,-1.0,2015-06-17,6.84,42050.0,42080.0,41730.0,41810.0,240.0,260.0,55.0,65.0,-19.0,-45.5,41750.0,41990.0,5749.0,318100.0,250750.0,308194.0,134816.0,32926.0,41860.0,150.0,220.0,604610.0,140.0,200.0,170.0,927783.0,786930.0,240.0,250.0,0.394137063816,0.122114585806,134816.0,7704850.0,12.1107356177,1511525.0,11.2117626988,20.0,70.0,140853.0,42378.0,42543.3333333,42788.0,43153.3333333,1,17,66201.0,98973.0,123366.0,636700.0,951100.0,1265125.0
88,0.0,2015-06-18,6.84,41940.0,42240.0,41620.0,42080.0,250.0,270.0,55.0,65.0,-18.75,-48.0,41890.0,42110.0,5761.0,318925.0,250075.0,306236.0,134816.0,29446.0,41920.0,210.0,280.0,597736.0,200.0,260.0,230.0,927783.0,786930.0,220.0,260.0,0.392059261582,0.109208105863,134816.0,7655900.0,12.0026652034,1494340.0,11.0842926656,20.0,70.0,140853.0,42148.0,42328.3333333,42656.0,43008.6666667,1,18,62372.0,95647.0,128419.0,637025.0,955625.0,1270025.0
89,0.0,2015-06-19,6.84,41950.0,42080.0,41780.0,41820.0,310.0,330.0,55.0,65.0,-17.0,-50.0,41770.0,42020.0,5663.0,317700.0,249825.0,306060.0,125191.0,26793.0,41900.0,250.0,320.0,592228.0,240.0,280.0,260.0,927783.0,786930.0,250.0,320.0,0.393177525968,0.107008491026,125191.0,7651500.0,12.0420207743,1480570.0,11.8264891246,20.0,70.0,140853.0,42014.0,42093.3333333,42557.0,42843.3333333,1,19,56239.0,89165.0,122440.0,636625.0,954725.0,1273325.0
90,-1.0,2015-06-23,6.84,41780.0,42100.0,41730.0,42030.0,290.0,310.0,55.0,65.0,-17.0,-49.5,41760.0,42010.0,5725.0,314250.0,244625.0,305054.0,125191.0,22693.0,41860.0,260.0,320.0,596322.0,240.0,300.0,270.0,927783.0,786930.0,250.0,300.0,0.389220365951,0.0906335119937,125191.0,7626350.0,12.1342084328,1490805.0,11.9082442029,20.0,60.0,140853.0,41978.0,42016.6666667,42444.0,42735.3333333,1,23,49486.0,78932.0,111858.0,631950.0,950875.0,1268975.0
91,0.0,2015-06-24,6.84,41890.0,42290.0,41770.0,42190.0,270.0,290.0,55.0,65.0,-16.25,-46.5,41880.0,42150.0,5765.0,311475.0,245400.0,308756.0,125191.0,22119.0,42030.0,210.0,280.0,601178.0,210.0,260.0,235.0,927783.0,786930.0,270.0,280.0,0.393932097279,0.0883410149292,125191.0,7718900.0,12.3908820933,1502945.0,12.0052160299,20.0,70.0,140853.0,41986.0,42013.3333333,42338.0,42635.3333333,1,24,44812.0,71605.0,101051.0,625725.0,943425.0,1262350.0
