,S5806281,S5806282,S5807322,S5807323,S5806058,S5808597,S0116880,S0068143,S0029752,S0164358,S5806052,S0049507,S0049493,S0181392,S0203259,S0203260,M0086399,USE00020,PE100058,price_open,price_close,MA5,MA10,MA15,d111,d112,d211,d221,d222,d511,d512,QA,PE100042
374,290.0,340.0,110.0,130.0,74.0,68.0,48210.0,49470.0,171350.0,97850.0,320505.0,91947.0,5325.0,48460.0,200.0,370.0,741232.0,6.85,925706.0,48400.0,48640.0,48728.0,48597.0,48441.3333333,1260.0,315.0,0.285526699737,0.0289568990832,91947.0,8012625.0,23.3808724832,3,1.27756
375,320.0,420.0,100.0,120.0,64.5,41.5,48360.0,49770.0,168825.0,97850.0,324122.0,91947.0,5325.0,48670.0,250.0,400.0,732328.0,6.85,898269.0,48500.0,48480.0,48668.0,48602.0,48503.3333333,1410.0,370.0,0.289797127203,0.0289568990832,91947.0,8103050.0,23.9983710943,1,1.27756
376,320.0,420.0,95.0,115.0,49.0,31.0,47850.0,49570.0,168475.0,97950.0,321156.0,91947.0,5325.0,48220.0,300.0,520.0,753906.0,6.85,898269.0,47880.0,48130.0,48518.0,48530.0,48556.0,1720.0,370.0,0.290695948954,0.0289568990832,91947.0,8028900.0,23.8281644161,1,1.27756
377,490.0,590.0,90.0,110.0,23.0,15.5,47690.0,49520.0,167925.0,97950.0,323365.0,91947.0,3724.0,48060.0,400.0,600.0,746154.0,6.85,898269.0,48070.0,48280.0,48400.0,48510.0,48510.6666667,1830.0,540.0,0.291648057168,0.0202507966546,91947.0,8084125.0,24.0706416555,1,1.27756
378,380.0,480.0,85.0,105.0,8.0,0.75,47820.0,49550.0,167775.0,97650.0,323046.0,86500.0,3400.0,48210.0,280.0,500.0,730914.0,6.85,898269.0,47820.0,47960.0,48298.0,48485.0,48494.6666667,1730.0,430.0,0.2910147519,0.0196531791908,86500.0,8076150.0,24.0683951721,1,1.27756
379,250.0,330.0,80.0,100.0,18.5,19.25,47450.0,48720.0,167250.0,97650.0,323431.0,86500.0,3400.0,47680.0,150.0,380.0,741962.0,6.85,898269.0,47470.0,47620.0,48094.0,48411.0,48429.3333333,1270.0,290.0,0.291928251121,0.0196531791908,86500.0,8085775.0,24.1727204783,1,1.27756
380,80.0,140.0,80.0,100.0,35.0,23.5,47300.0,48420.0,166825.0,97950.0,320752.0,86500.0,2900.0,47520.0,0.0,150.0,741030.0,6.85,898269.0,47470.0,47480.0,47894.0,48281.0,48366.0,1120.0,110.0,0.293571107448,0.0167630057803,86500.0,8018800.0,24.0335681103,1,1.27756
381,40.0,120.0,70.0,90.0,53.0,26.0,47460.0,48480.0,166750.0,117400.0,314971.0,86500.0,2900.0,47680.0,0.0,150.0,740170.0,6.85,898269.0,47460.0,47860.0,47840.0,48179.0,48300.0,1020.0,80.0,0.352023988006,0.0167630057803,86500.0,7874275.0,23.6110194903,1,1.27756
382,140.0,240.0,70.0,90.0,23.5,13.5,47380.0,48560.0,165725.0,117400.0,311293.0,86500.0,2900.0,47630.0,100.0,230.0,735774.0,6.85,898269.0,47550.0,47460.0,47676.0,48038.0,48232.0,1180.0,190.0,0.354201236989,0.0167630057803,86500.0,7782325.0,23.4796349374,1,1.27756
383,240.0,320.0,70.0,90.0,24.5,8.25,47320.0,48860.0,163700.0,117400.0,304996.0,81929.0,2900.0,47550.0,200.0,350.0,715268.0,6.85,898269.0,47500.0,47730.0,47630.0,47964.0,48200.0,1540.0,280.0,0.358582773366,0.0176982509246,81929.0,7624900.0,23.2892486255,1,1.27756
384,-340.0,-200.0,70.0,85.0,27.5,13.5,47610.0,49390.0,162250.0,117400.0,306287.0,81929.0,4028.0,47930.0,-450.0,-150.0,710788.0,6.85,898269.0,47710.0,48030.0,47712.0,47903.0,48178.0,1780.0,-270.0,0.361787365177,0.0245822602497,81929.0,7657175.0,23.5968412943,1,1.27756
385,490.0,630.0,65.0,85.0,16.5,9.25,47650.0,48730.0,161200.0,117400.0,293188.0,81929.0,8749.0,48140.0,400.0,650.0,704876.0,6.85,898269.0,47990.0,48190.0,47854.0,47874.0,48138.6666667,1080.0,560.0,0.364143920596,0.0533937921859,81929.0,7329700.0,22.7348014888,1,1.27756
386,470.0,630.0,65.0,85.0,3.5,7.75,47650.0,48740.0,160675.0,117400.0,293745.0,81929.0,8749.0,48170.0,400.0,620.0,713028.0,6.85,898269.0,48000.0,48130.0,47908.0,47874.0,48088.6666667,1090.0,550.0,0.36533374825,0.0533937921859,81929.0,7343625.0,22.8524194803,1,1.27756
387,490.0,590.0,75.0,95.0,11.5,13.0,47540.0,48580.0,160000.0,117300.0,291315.0,81929.0,8499.0,48080.0,450.0,600.0,709744.0,6.85,898269.0,48210.0,48060.0,48028.0,47852.0,48034.6666667,1040.0,540.0,0.3665625,0.0518680808993,81929.0,7282875.0,22.758984375,1,1.27756
388,600.0,720.0,80.0,100.0,20.5,28.5,48010.0,49060.0,159425.0,117400.0,293540.0,75529.0,6049.0,48460.0,550.0,750.0,670072.0,6.85,898269.0,48120.0,48760.0,48234.0,47932.0,48054.0,1050.0,660.0,0.368198212326,0.0400442214249,75529.0,7338500.0,23.0155245413,1,1.27756
389,700.0,800.0,80.0,100.0,32.0,26.0,48860.0,49900.0,158575.0,117400.0,296962.0,75529.0,4837.0,49280.0,600.0,850.0,665924.0,6.85,898269.0,48690.0,49550.0,48538.0,48125.0,48114.6666667,1040.0,750.0,0.370171842977,0.0320208131976,75529.0,7424050.0,23.4086394451,1,1.27756
390,450.0,600.0,85.0,105.0,33.5,29.0,48940.0,49840.0,157725.0,117500.0,299298.0,75529.0,3605.0,49450.0,400.0,650.0,662638.0,6.85,898269.0,49560.0,49400.0,48780.0,48317.0,48176.0,900.0,525.0,0.372483753368,0.0238650054946,75529.0,7482450.0,23.7199239182,1,1.27756
391,360.0,460.0,90.0,110.0,23.0,24.75,48840.0,49850.0,156825.0,117500.0,299849.0,75529.0,3255.0,49360.0,250.0,450.0,660014.0,6.85,898269.0,49140.0,49130.0,48980.0,48444.0,48242.6666667,1010.0,410.0,0.374621393273,0.0215480146699,75529.0,7496225.0,23.8999681173,1,1.27756
392,230.0,450.0,95.0,115.0,31.5,25.25,49300.0,50270.0,156000.0,125000.0,303161.0,75529.0,3255.0,49410.0,150.0,480.0,662086.0,6.85,898269.0,48950.0,49590.0,49286.0,48657.0,48330.0,970.0,340.0,0.400641025641,0.0215480146699,75529.0,7579025.0,24.2917467949,1,1.27756
393,250.0,330.0,100.0,120.0,31.0,30.5,49360.0,50370.0,155150.0,125000.0,303012.0,78975.0,3255.0,49530.0,150.0,350.0,650048.0,6.85,898269.0,49540.0,49520.0,49438.0,48836.0,48434.0,1010.0,290.0,0.402835965195,0.0206077872745,78975.0,7575300.0,24.4128262971,1,1.27756
394,230.0,330.0,105.0,125.0,26.0,33.5,49300.0,50530.0,154675.0,125200.0,307185.0,78975.0,3027.0,49530.0,150.0,300.0,634140.0,6.85,878441.0,49580.0,49580.0,49444.0,48991.0,48564.6666667,1230.0,280.0,0.404719573299,0.0191642924976,78975.0,7679625.0,24.8250363666,1,1.27756
395,200.0,340.0,110.0,130.0,19.5,33.0,49890.0,51370.0,154700.0,125850.0,307043.0,78975.0,3027.0,50130.0,150.0,350.0,626808.0,6.85,878441.0,49660.0,50380.0,49640.0,49210.0,48758.0,1480.0,270.0,0.406755009696,0.0191642924976,78975.0,7676075.0,24.8095507434,2,1.27756
396,160.0,340.0,105.0,125.0,14.0,41.5,49890.0,51260.0,156775.0,128475.0,313680.0,78975.0,3127.0,50230.0,100.0,350.0,611616.0,6.85,878441.0,50340.0,50320.0,49878.0,49429.0,48922.0,1370.0,250.0,0.409743262638,0.0197974042418,78975.0,7842000.0,25.010365173,2,1.27756
397,110.0,250.0,110.0,125.0,11.0,38.25,50670.0,51920.0,157050.0,129250.0,315062.0,78975.0,3177.0,50920.0,0.0,250.0,622670.0,6.85,878441.0,50700.0,51100.0,50180.0,49733.0,49164.6666667,1250.0,180.0,0.411493155046,0.020113960114,78975.0,7876550.0,25.076567972,2,1.27756
398,-20.0,100.0,110.0,125.0,11.0,36.75,51090.0,52290.0,156500.0,129250.0,310999.0,81351.0,4186.0,51340.0,-50.0,100.0,626176.0,6.85,878441.0,51070.0,51380.0,50552.0,49995.0,49408.0,1200.0,40.0,0.412939297125,0.0257280180944,81351.0,7774975.0,24.8401757188,2,1.27756
399,-100.0,30.0,110.0,125.0,1.0,33.0,50690.0,51800.0,159350.0,126350.0,312647.0,81351.0,5713.0,51010.0,-150.0,50.0,604204.0,6.85,878441.0,51300.0,50850.0,50806.0,50125.0,49596.0,1110.0,-35.0,0.39645434578,0.0351132745756,81351.0,7816175.0,24.5251804205,2,1.27756
400,-90.0,0.0,110.0,125.0,6.0,32.0,50720.0,51740.0,158050.0,126975.0,315363.0,81351.0,5813.0,50970.0,-120.0,0.0,624404.0,6.85,878441.0,51000.0,51180.0,50966.0,50303.0,49795.3333333,1020.0,-45.0,0.401692502373,0.0357278951703,81351.0,7884075.0,24.9417114837,2,1.27756
401,-110.0,10.0,120.0,135.0,18.5,35.0,50690.0,51680.0,159075.0,128500.0,317333.0,81351.0,6162.0,50980.0,-150.0,20.0,622550.0,6.85,878441.0,51250.0,50930.0,51088.0,50483.0,49982.0,990.0,-50.0,0.40389753261,0.0378729210458,81351.0,7933325.0,24.9358007229,2,1.27756
402,20.0,100.0,120.0,135.0,17.5,30.0,50390.0,51270.0,158100.0,128400.0,318171.0,81351.0,6362.0,50650.0,0.0,150.0,621410.0,6.85,878441.0,51100.0,50570.0,50982.0,50581.0,50149.3333333,880.0,60.0,0.406072106262,0.0391021622353,81351.0,7954275.0,25.1558349146,2,1.27756
403,-20.0,60.0,120.0,135.0,17.5,29.0,50560.0,51580.0,158475.0,123200.0,320437.0,84453.0,7435.0,50770.0,-100.0,50.0,613990.0,6.85,878441.0,50500.0,50910.0,50888.0,50720.0,50292.6666667,1020.0,20.0,0.388704843035,0.04401856654,84453.0,8010925.0,25.2750433822,2,1.27756
404,-120.0,-60.0,120.0,135.0,-1.0,21.5,50580.0,51720.0,159400.0,124000.0,319829.0,84453.0,8810.0,50820.0,-150.0,-50.0,619252.0,6.85,878441.0,50810.0,50670.0,50852.0,50829.0,50367.3333333,1140.0,-90.0,0.38895859473,0.0521591891348,84453.0,7995725.0,25.0806932246,2,1.27756
405,80.0,220.0,120.0,135.0,-2.0,20.0,50200.0,50920.0,159375.0,120325.0,311894.0,84453.0,17803.0,50500.0,100.0,220.0,634798.0,6.85,878441.0,50690.0,50640.0,50744.0,50855.0,50450.0,720.0,150.0,0.377490196078,0.105401821131,84453.0,7797350.0,24.4622745098,2,1.27756
406,80.0,120.0,120.0,130.0,-7.75,15.0,50180.0,50890.0,159175.0,120125.0,313718.0,84453.0,38022.0,50550.0,0.0,150.0,640982.0,6.85,878441.0,50600.0,50440.0,50646.0,50867.0,50537.3333333,710.0,100.0,0.377336265117,0.225107456218,84453.0,7842950.0,24.636249411,2,1.27756
407,60.0,120.0,120.0,130.0,-2.0,12.0,49910.0,50350.0,158575.0,120275.0,316030.0,84453.0,38022.0,50130.0,0.0,150.0,644018.0,6.85,878441.0,50510.0,49920.0,50516.0,50749.0,50559.3333333,440.0,90.0,0.379236954123,0.225107456218,84453.0,7900750.0,24.9117137001,2,1.27756
408,-10.0,70.0,100.0,120.0,2.0,14.0,49680.0,50210.0,157700.0,117100.0,312095.0,108851.0,36050.0,49920.0,-50.0,50.0,647610.0,6.85,878441.0,50080.0,49740.0,50282.0,50585.0,50574.0,530.0,30.0,0.371274571972,0.165593334007,108851.0,7802375.0,24.7380310717,2,1.27756
409,-10.0,60.0,100.0,120.0,4.75,14.0,49190.0,49820.0,158000.0,118275.0,312447.0,108851.0,32844.0,49420.0,-50.0,50.0,645186.0,6.85,878441.0,49580.0,49550.0,50058.0,50455.0,50572.0,630.0,25.0,0.374287974684,0.150866781196,108851.0,7811175.0,24.7189082278,2,1.27756
410,-130.0,-80.0,95.0,115.0,-2.5,21.5,49690.0,50210.0,157125.0,118225.0,310182.0,108851.0,32292.0,49840.0,-180.0,-80.0,631954.0,6.85,878441.0,49670.0,49890.0,49908.0,50326.0,50539.3333333,520.0,-105.0,0.376213206046,0.148331205042,108851.0,7754550.0,24.676372315,2,1.27756
411,-30.0,60.0,90.0,110.0,-5.25,27.0,49700.0,50090.0,156300.0,115775.0,308396.0,108851.0,32093.0,49900.0,-80.0,50.0,634684.0,6.85,878441.0,49950.0,50010.0,49822.0,50234.0,50518.6666667,390.0,15.0,0.370361484325,0.147417111464,108851.0,7709900.0,24.663787588,2,1.27756
412,-60.0,0.0,90.0,110.0,10.0,41.0,50190.0,50590.0,154350.0,115675.0,312302.0,108851.0,29885.0,50290.0,-100.0,0.0,612742.0,6.85,878441.0,49940.0,50650.0,49968.0,50242.0,50488.6666667,400.0,-30.0,0.374716553288,0.137274806846,108851.0,7807550.0,25.2917071591,2,1.27756
413,-130.0,-60.0,90.0,110.0,12.0,33.0,50650.0,50910.0,152600.0,115675.0,310840.0,102145.0,29785.0,50820.0,-150.0,-40.0,608974.0,6.85,878441.0,50760.0,51040.0,50228.0,50255.0,50466.0,260.0,-95.0,0.379013761468,0.145797640609,102145.0,7771000.0,25.4619921363,2,1.27756
414,-140.0,-90.0,90.0,110.0,12.75,35.0,50410.0,50590.0,150900.0,115625.0,306403.0,102145.0,29785.0,50540.0,-150.0,-80.0,596364.0,6.85,878441.0,50970.0,50630.0,50444.0,50251.0,50451.3333333,180.0,-115.0,0.383117958913,0.145797640609,102145.0,7660075.0,25.38129556,2,1.27756
415,-80.0,-20.0,90.0,110.0,20.5,34.5,50600.0,50790.0,149475.0,114350.0,306647.0,102145.0,29760.0,50710.0,-120.0,-50.0,586922.0,6.85,878441.0,50550.0,50790.0,50624.0,50266.0,50425.3333333,190.0,-50.0,0.382505435692,0.145675265554,102145.0,7666175.0,25.64366951,2,1.27756
416,-60.0,-10.0,90.0,110.0,32.25,43.0,50120.0,50430.0,147925.0,114350.0,305743.0,102145.0,29659.0,50330.0,-50.0,20.0,580340.0,6.85,878441.0,50370.0,50160.0,50654.0,50238.0,50374.0,310.0,-35.0,0.386513435863,0.145180870331,102145.0,7643575.0,25.8359810715,2,1.27756
417,-10.0,50.0,90.0,110.0,20.5,42.5,50380.0,50670.0,146750.0,114350.0,306645.0,102145.0,29758.0,50450.0,-50.0,50.0,576758.0,6.85,878459.0,50500.0,50510.0,50626.0,50297.0,50370.0,290.0,20.0,0.389608177172,0.145665475549,102145.0,7666125.0,26.1196763203,2,1.27756
418,0.0,60.0,90.0,110.0,14.0,37.5,50300.0,50720.0,146200.0,113825.0,307568.0,108393.0,29483.0,50430.0,-50.0,50.0,582014.0,6.85,878459.0,50580.0,50530.0,50524.0,50376.0,50344.6666667,420.0,30.0,0.389278385773,0.136000479736,108393.0,7689200.0,26.2968536252,3,1.27756
419,-30.0,20.0,90.0,110.0,3.5,26.0,50130.0,50590.0,146175.0,114275.0,311239.0,108393.0,27629.0,50280.0,-100.0,0.0,581446.0,6.85,878459.0,50410.0,50220.0,50442.0,50443.0,50314.6666667,460.0,-5.0,0.390884214127,0.127448266955,108393.0,7780975.0,26.6152727895,3,1.27756
420,-40.0,0.0,90.0,110.0,9.5,16.5,50400.0,50790.0,145575.0,114825.0,311271.0,108393.0,28133.0,50540.0,-80.0,0.0,580510.0,6.85,878459.0,50510.0,50570.0,50398.0,50511.0,50310.0,390.0,-20.0,0.39438433797,0.129773140332,108393.0,7781775.0,26.7277176713,3,1.27756
421,-10.0,40.0,90.0,110.0,12.25,10.25,49890.0,50300.0,144350.0,115250.0,310121.0,108393.0,26859.0,50000.0,-50.0,30.0,568084.0,6.85,878459.0,50160.0,49720.0,50310.0,50482.0,50262.0,410.0,15.0,0.399203325251,0.123896377072,108393.0,7753025.0,26.8549532387,3,1.27756
422,50.0,100.0,85.0,105.0,15.5,18.0,49640.0,50180.0,143700.0,115300.0,310552.0,108393.0,23596.0,49720.0,30.0,100.0,545500.0,6.85,878459.0,49520.0,49750.0,50158.0,50392.0,50250.6666667,540.0,75.0,0.401183020181,0.108844667091,108393.0,7763800.0,27.0139178845,3,1.27756
423,50.0,100.0,85.0,105.0,15.75,21.0,49630.0,50160.0,142275.0,115300.0,308512.0,100946.0,22619.0,49790.0,0.0,70.0,553316.0,6.85,878459.0,49700.0,49710.0,49994.0,50259.0,50248.6666667,530.0,75.0,0.405201194869,0.112035147505,100946.0,7712800.0,27.1052539097,3,1.27756
424,20.0,70.0,85.0,105.0,16.0,18.75,49800.0,50420.0,141375.0,115250.0,306976.0,100946.0,21433.0,49930.0,0.0,50.0,545070.0,6.85,878459.0,49750.0,49890.0,49928.0,50185.0,50271.3333333,620.0,45.0,0.407603890363,0.106160719593,100946.0,7674400.0,27.1419982317,3,1.27756
425,30.0,80.0,85.0,105.0,18.25,16.5,49530.0,50200.0,140675.0,115400.0,306789.0,100946.0,21433.0,49730.0,-50.0,60.0,560686.0,6.85,878459.0,49930.0,49790.0,49772.0,50085.0,50264.6666667,670.0,55.0,0.410165274569,0.106160719593,100946.0,7669725.0,27.2604407322,3,1.27756
426,-10.0,40.0,85.0,105.0,13.5,13.5,49280.0,50000.0,141350.0,119375.0,305336.0,100946.0,20709.0,49510.0,-50.0,20.0,582966.0,6.85,878459.0,49820.0,49300.0,49688.0,49999.0,50217.3333333,720.0,15.0,0.422267421295,0.102574643869,100946.0,7633400.0,27.0017686594,3,1.27756
427,-30.0,20.0,85.0,105.0,14.0,4.25,48810.0,49580.0,141350.0,119375.0,305901.0,100946.0,20408.0,49030.0,-50.0,20.0,603874.0,6.85,878459.0,49300.0,48920.0,49522.0,49840.0,50102.0,770.0,-5.0,0.422267421295,0.101083747746,100946.0,7647525.0,27.0517332862,3,1.27756
428,20.0,50.0,85.0,105.0,21.0,9.0,48660.0,49320.0,141300.0,119375.0,304417.0,96853.0,20934.0,48830.0,-50.0,100.0,592488.0,6.85,878459.0,48840.0,48910.0,49362.0,49678.0,49960.0,660.0,35.0,0.422416843595,0.108070994187,96853.0,7610425.0,26.93002477,3,1.27756
429,160.0,200.0,85.0,105.0,38.0,15.5,48710.0,49330.0,141275.0,119350.0,304023.0,96853.0,27185.0,49000.0,100.0,200.0,584010.0,6.85,878459.0,48850.0,48970.0,49178.0,49553.0,49849.3333333,620.0,180.0,0.422403114493,0.140341548532,96853.0,7600575.0,26.8999292161,3,1.27756
430,180.0,230.0,85.0,105.0,31.0,11.5,48860.0,49450.0,145350.0,123150.0,296469.0,96853.0,26685.0,49180.0,150.0,250.0,585650.0,6.85,878459.0,49070.0,49390.0,49098.0,49435.0,49756.0,590.0,205.0,0.423632610939,0.137760317182,96853.0,7411725.0,25.496130031,3,1.27756
431,380.0,430.0,85.0,105.0,26.5,11.0,48940.0,49510.0,145200.0,123075.0,297919.0,96853.0,25658.0,49240.0,350.0,480.0,599024.0,6.85,878459.0,49260.0,49530.0,49144.0,49416.0,49714.0,570.0,405.0,0.423811983471,0.132458467988,96853.0,7447975.0,25.647296832,3,1.27756
432,410.0,450.0,85.0,105.0,22.0,9.0,49750.0,50390.0,146425.0,124475.0,300378.0,96853.0,24185.0,50110.0,350.0,420.0,599890.0,6.85,878459.0,49620.0,50230.0,49406.0,49464.0,49695.3333333,640.0,430.0,0.425046952365,0.124854160429,96853.0,7509450.0,25.6426498207,3,1.27756
433,410.0,450.0,85.0,105.0,22.0,6.5,50250.0,50830.0,146325.0,124475.0,300893.0,86556.0,22263.0,50550.0,350.0,500.0,621116.0,6.85,878459.0,50250.0,50760.0,49776.0,49569.0,49710.6666667,580.0,430.0,0.425337433795,0.1286046028,86556.0,7522325.0,25.7041688023,3,1.27756
434,230.0,350.0,85.0,105.0,20.5,4.0,50220.0,50870.0,146225.0,125100.0,302421.0,86556.0,18431.0,50620.0,150.0,320.0,613248.0,6.85,878459.0,50810.0,50610.0,50104.0,49641.0,49736.6666667,650.0,290.0,0.427765429988,0.106468644577,86556.0,7560525.0,25.8523679261,3,1.27756
435,150.0,200.0,85.0,105.0,32.0,3.75,50020.0,50640.0,147375.0,125275.0,301258.0,86556.0,18406.0,50440.0,100.0,220.0,596422.0,6.85,878459.0,50670.0,50300.0,50286.0,49692.0,49718.6666667,620.0,175.0,0.425021204411,0.106324229401,86556.0,7531450.0,25.5519932146,3,1.27756
436,150.0,220.0,85.0,105.0,28.0,8.0,49920.0,50500.0,148425.0,126525.0,302730.0,86556.0,18406.0,50250.0,100.0,200.0,583618.0,6.85,878459.0,50220.0,50250.0,50430.0,49787.0,49754.0,580.0,185.0,0.426225366347,0.106324229401,86556.0,7568250.0,25.4951995958,3,1.27756
437,150.0,200.0,80.0,100.0,26.5,12.5,49370.0,50080.0,148150.0,126525.0,301565.0,79778.0,16582.0,49750.0,100.0,220.0,579120.0,6.85,878459.0,50100.0,49780.0,50340.0,49873.0,49756.0,710.0,175.0,0.427016537293,0.103925894357,79778.0,7539125.0,25.4442288221,3,1.27756
438,170.0,240.0,80.0,100.0,26.0,17.0,49600.0,50250.0,148025.0,126525.0,299043.0,79778.0,16081.0,49750.0,150.0,230.0,585816.0,6.85,914562.0,49610.0,49440.0,50076.0,49926.0,49738.0,650.0,205.0,0.427377132241,0.100785930958,79778.0,7476075.0,25.2527444688,1,1.27756
439,190.0,250.0,85.0,105.0,15.0,16.5,49480.0,50220.0,147825.0,126525.0,296739.0,79778.0,15582.0,49640.0,150.0,250.0,584094.0,6.85,914562.0,49360.0,49630.0,49880.0,49992.0,49720.6666667,740.0,220.0,0.427955352613,0.097658502344,79778.0,7418475.0,25.0920852359,1,1.27756
440,190.0,250.0,90.0,110.0,22.0,33.0,49560.0,50240.0,154825.0,133025.0,299773.0,79778.0,13633.0,49750.0,120.0,250.0,583996.0,6.85,914562.0,49520.0,49680.0,49756.0,50021.0,49713.3333333,680.0,220.0,0.42959793315,0.085443355311,79778.0,7494325.0,24.2025674148,1,1.27756
441,190.0,260.0,90.0,110.0,18.5,26.5,49290.0,50080.0,154700.0,133500.0,300125.0,79778.0,12858.0,49490.0,150.0,280.0,583694.0,6.85,914562.0,49500.0,49500.0,49606.0,50018.0,49726.6666667,790.0,225.0,0.431480284421,0.080586126501,79778.0,7503125.0,24.2505656109,1,1.27756
442,180.0,260.0,90.0,110.0,16.75,29.5,49540.0,50310.0,154700.0,130850.0,298605.0,74336.0,11933.0,49770.0,150.0,250.0,576188.0,6.85,914562.0,49810.0,49830.0,49616.0,49978.0,49787.3333333,770.0,220.0,0.422915319974,0.0802639367198,74336.0,7465125.0,24.1277472527,1,1.27756
443,140.0,220.0,90.0,110.0,17.25,35.5,49330.0,50160.0,154700.0,125875.0,306128.0,74336.0,11583.0,49560.0,50.0,220.0,618174.0,6.85,914562.0,49930.0,49340.0,49596.0,49836.0,49816.0,830.0,180.0,0.406835811248,0.0779097610848,74336.0,7653200.0,24.7356173239,1,1.27756
444,50.0,120.0,90.0,110.0,23.75,33.0,48640.0,49550.0,155625.0,126925.0,304312.0,74336.0,10934.0,48870.0,0.0,160.0,619492.0,6.85,914562.0,49300.0,48870.0,49444.0,49662.0,49809.3333333,910.0,85.0,0.407791164659,0.073544446836,74336.0,7607800.0,24.4427309237,1,1.27756
445,10.0,100.0,90.0,110.0,25.0,33.0,48390.0,49430.0,155775.0,120900.0,308150.0,74336.0,10909.0,48660.0,-50.0,100.0,658600.0,6.85,914562.0,48930.0,48190.0,49146.0,49451.0,49729.3333333,1040.0,55.0,0.388059701493,0.0733762914335,74336.0,7703750.0,24.7271705986,1,1.27756
446,-70.0,30.0,90.0,110.0,28.0,32.5,48150.0,49290.0,156475.0,119475.0,310312.0,75004.0,11884.0,48400.0,-100.0,50.0,649790.0,6.85,914562.0,48360.0,48590.0,48964.0,49285.0,49666.6666667,1140.0,-20.0,0.381770250839,0.0792224414698,75004.0,7757800.0,24.7892634606,1,1.27756
447,-180.0,-80.0,90.0,110.0,47.0,38.0,48020.0,49030.0,156375.0,116125.0,303592.0,75004.0,16838.0,48290.0,-250.0,-50.0,653710.0,6.85,914562.0,48560.0,48380.0,48674.0,49145.0,49543.3333333,1010.0,-130.0,0.371302957634,0.112247346808,75004.0,7589800.0,24.2679456435,1,1.27756
448,190.0,250.0,90.0,110.0,45.25,40.75,48210.0,49080.0,156325.0,116350.0,304524.0,75004.0,22362.0,48570.0,150.0,250.0,644850.0,6.85,914562.0,48410.0,48710.0,48548.0,49072.0,49406.6666667,870.0,220.0,0.372141372141,0.149072049491,75004.0,7613100.0,24.3502318887,1,1.27756
449,190.0,250.0,85.0,105.0,42.5,38.0,48930.0,49720.0,155400.0,116375.0,301105.0,75004.0,22362.0,49270.0,150.0,280.0,615180.0,6.85,914562.0,48730.0,49480.0,48670.0,49057.0,49331.3333333,790.0,220.0,0.374436936937,0.149072049491,75004.0,7527625.0,24.2201576577,1,1.27756
450,210.0,280.0,85.0,105.0,44.25,33.0,48760.0,49590.0,154775.0,116400.0,297059.0,75004.0,21141.0,49230.0,150.0,300.0,615854.0,6.85,914562.0,49290.0,49110.0,48854.0,49000.0,49252.0,830.0,245.0,0.376029720562,0.140932483601,75004.0,7426475.0,23.9911968987,1,1.27756
451,200.0,260.0,85.0,105.0,48.25,32.75,48350.0,49280.0,154375.0,116600.0,298258.0,79853.0,20465.0,48840.0,150.0,300.0,621340.0,6.85,914562.0,48790.0,48770.0,48890.0,48927.0,49153.3333333,930.0,230.0,0.377651821862,0.128141710393,79853.0,7456450.0,24.1504453441,1,1.27756
452,180.0,260.0,85.0,100.0,53.0,28.5,47480.0,48670.0,153700.0,116600.0,299128.0,79853.0,17722.0,48290.0,150.0,270.0,688472.0,6.85,914562.0,48950.0,47940.0,48802.0,48738.0,49030.6666667,1190.0,220.0,0.379310344828,0.110966400761,79853.0,7478200.0,24.3272608979,1,1.27756
453,140.0,240.0,85.0,100.0,50.5,25.25,47350.0,48570.0,152100.0,123600.0,298557.0,79853.0,17596.0,48000.0,100.0,230.0,686084.0,6.85,914562.0,47950.0,48150.0,48690.0,48619.0,48944.6666667,1220.0,190.0,0.406311637081,0.110177451066,79853.0,7463925.0,24.5362426036,1,1.27756
454,60.0,120.0,85.0,100.0,36.5,26.5,47410.0,48520.0,156100.0,128850.0,296804.0,79853.0,14843.0,47680.0,0.0,120.0,660382.0,6.85,914562.0,47600.0,47800.0,48354.0,48512.0,48822.6666667,1110.0,90.0,0.412716207559,0.0929395263797,79853.0,7420100.0,23.767136451,1,1.27756
455,-60.0,-10.0,85.0,100.0,46.0,26.5,47500.0,48570.0,155600.0,128850.0,296341.0,79853.0,14492.0,47770.0,-100.0,20.0,654378.0,6.85,914562.0,47400.0,47750.0,48082.0,48468.0,48694.0,1070.0,-35.0,0.414042416452,0.0907417379435,79853.0,7408525.0,23.8063142674,1,1.27756
456,-60.0,-10.0,85.0,100.0,48.5,30.5,47430.0,48560.0,154500.0,128850.0,298153.0,81554.0,15294.0,47690.0,-100.0,0.0,619770.0,6.85,914562.0,47730.0,47890.0,47906.0,48398.0,48586.6666667,1130.0,-35.0,0.416990291262,0.0937660936312,81554.0,7453825.0,24.1224110032,1,1.27756
457,-90.0,-30.0,85.0,100.0,45.5,33.5,47370.0,48410.0,154100.0,128800.0,296005.0,81554.0,15592.0,47640.0,-100.0,0.0,622832.0,6.85,914562.0,47660.0,47640.0,47846.0,48324.0,48440.6666667,1040.0,-60.0,0.417910447761,0.0955931039557,81554.0,7400125.0,24.0107884491,1,1.27756
